"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_exit","m_diff","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2024_Q2",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
"2022_Q1",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,-0.376194249708372,0,-0.376194249708372
"2022_Q3",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,-1.78379645678104,0,-1.78379645678104
"2022_Q4",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,7.7259199770327,-3.0697640045675,7.7259199770327
"2023_Q2",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,0,-2.04019790770391,0
"2023_Q4",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,0,-0.0957685813896123,0
"2024_Q1",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,-3.0820627347198,5.14614329601472,-3.0820627347198
"2024_Q2",26,99,"median",97,0.32962,53,2.31458,1.94419,"AUD",2,100000,10,0,0,0
"2022_Q1",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,0,0,0
"2022_Q3",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,-1.14069470923296,0,-1.10097306787999
"2022_Q4",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,2.9747027028022,-2.8073960064233,2.9747027028022
"2023_Q2",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,-1.9066989058868,0,-1.9066989058868
"2023_Q4",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,3.37589488217564,-1.86823348193192,3.37589488217564
"2024_Q1",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,-2.48355164854574,28.6320315528639,-2.48355164854574
"2024_Q2",96,10,"median",81,0.0776,20,1.96296,1.3851,"AUD",2,100000,10,-0.478456617205952,0,-0.358803853334832
"2022_Q1",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2022_Q3",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2022_Q4",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2023_Q2",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2023_Q4",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2024_Q1",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2024_Q2",18,68,"median",59,0.32051,94,2.95634,2.95103,"AUD",2,100000,10,0,0,0
"2022_Q1",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,0,0,0
"2022_Q3",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,0,0,0
"2022_Q4",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,1.94195498642758,-1.52191603508257,1.94195498642758
"2023_Q2",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,-1.9489297191595,0,-1.9489297191595
"2023_Q4",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,0,0,0
"2024_Q1",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,0,0,0
"2024_Q2",86,15,"median",96,0.28434,32,2.18287,1.91225,"AUD",2,100000,10,-0.200133776537818,0,-0.133776737128648
"2022_Q1",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,-1.13126798579517,-0.683538831101375,-1.10520198141948
"2022_Q3",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,-1.09002628804435,-0.637743556623046,-1.09002628804435
"2022_Q4",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,0,-2.81269664656431,0
"2023_Q2",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,0,-4.31255565508508,0
"2023_Q4",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,0,-3.39790135168449,0
"2024_Q1",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,-5.08851043039831,1.83607365161194,-5.08851043039831
"2024_Q2",39,64,"median",69,0.00302,23,2.07776,1.08714,"AUD",2,100000,10,-0.0474591135672131,-2.2274435201937,-0.0474591135672131
"2022_Q1",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,0,0,0
"2022_Q3",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,-1.67378097622229,0,-1.67378097622229
"2022_Q4",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,1.22051018091459,-2.68126489258839,1.22051018091459
"2023_Q2",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,-3.15701779865603,0,-3.15701779865603
"2023_Q4",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,0,-2.04376231160569,0
"2024_Q1",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,-3.75960587079148,7.2299897396008,-3.74048337711825
"2024_Q2",82,34,"median",78,0.33806,20,2.43225,2.52589,"AUD",2,100000,10,-2.34376238073063,0,-2.31114517225171
"2022_Q1",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,0,-1.31798571528344,0
"2022_Q3",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,-4.42215952260616,2.92326596102316,-4.79014386833508
"2022_Q4",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,0,-2.39495780963157,0
"2023_Q2",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,0,-2.50438303531757,0
"2023_Q4",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,6.45309751915689,-3.84443171326483,4.10752610377502
"2024_Q1",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,-4.09194372380729,1.35612617844337,-4.21595547643606
"2024_Q2",35,100,"median",48,0.43404,43,1.74328,1.3138,"AUD",2,100000,10,0,-1.74162180349236,-0.0478424191724105
"2022_Q1",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-6.65134438258805,-0.13151028232745,-6.57507047246047
"2022_Q3",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-3.45027486488824,-4.1387818329538,-3.73152269129698
"2022_Q4",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-6.77747917012291,-0.364574818258173,-6.32588380435916
"2023_Q2",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-2.30261352097657,-6.29703779301749,-2.30261352097657
"2023_Q4",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-6.34041894789254,-2.37173902200356,-6.4514307411067
"2024_Q1",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-1.23118788688491,-6.36675929032845,-0.972517202761954
"2024_Q2",10,20,"median",100,0.2588,28,0.53695,0.85846,"AUD",2,100000,10,-5.29111014614454,-3.73385915440569,-5.50556170718447
"2022_Q1",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,-3.34427811889732,6.65361326186924,-3.34427811889732
"2022_Q3",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,-1.70012653686482,0,-1.97127331386765
"2022_Q4",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,9.22884969148667,-3.98078990667449,11.3730574299683
"2023_Q2",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,-2.45604895842463,0,-2.81329193482923
"2023_Q4",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,0,-1.61869414937238,0
"2024_Q1",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,-4.257106946247,20.4886871981304,-4.29887431969905
"2024_Q2",97,55,"median",66,0.58322,46,1.09395,1.85039,"AUD",2,100000,10,-0.666473760225531,0,-0.666473760225531
"2022_Q1",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2022_Q3",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2022_Q4",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2023_Q2",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2023_Q4",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2024_Q1",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2024_Q2",57,74,"median",88,0.39174,68,1.77069,2.78619,"AUD",2,100000,10,0,0,0
"2022_Q1",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,-0.910229099078105,0,-0.910229099078105
"2022_Q3",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,-2.01907259662335,0,-2.01907259662335
"2022_Q4",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,0,-2.75167937012807,0
"2023_Q2",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,-0.448340705711327,-3.08394266226594,-0.448340705711327
"2023_Q4",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,14.1317283406149,-4.67988643008731,14.4150545868755
"2024_Q1",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,-5.15541662722779,8.52412960928664,-5.15541662722779
"2024_Q2",85,47,"median",74,0.12652,13,2.47536,1.56646,"AUD",2,100000,10,-0.28915865755153,-1.31408132161442,-0.28915865755153
"2022_Q1",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2022_Q3",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2022_Q4",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2023_Q2",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2023_Q4",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2024_Q1",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2024_Q2",77,45,"median",37,0.14289,100,2.95204,2.04235,"AUD",2,100000,10,0,0,0
"2022_Q1",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,0,0
"2022_Q3",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,0,0
"2022_Q4",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,0,0
"2023_Q2",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,NA,0
"2023_Q4",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,0,0
"2024_Q1",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,0,0
"2024_Q2",48,56,"median",68,0.23388,54,2.44044,1.58178,"AUD",2,100000,10,0,0,0
"2022_Q1",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,-1.47966695614638,0,-1.47966695614638
"2022_Q3",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,-2.78769558483182,1.14475474021968,-2.76429157365501
"2022_Q4",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,47.2113164659881,-4.99471745635746,47.727222919781
"2023_Q2",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,0,-3.96245385361626,0
"2023_Q4",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,4.32281156755482,-2.93580236644885,4.53870703294492
"2024_Q1",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,-4.2041385727156,35.3284715044377,-4.18650332570336
"2024_Q2",100,16,"median",89,0.1119,15,2.00012,1.44723,"AUD",2,100000,10,-1.28136949793176,0,-1.23582212137227
"2022_Q1",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,-1.6275567228843,0,-1.6275567228843
"2022_Q3",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,-5.02871993102868,8.35649747612174,-5.01726238794247
"2022_Q4",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,0.287221906398797,-3.72184325891454,0.314860215871432
"2023_Q2",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,-1.63405767044931,-2.81017892596962,-1.63405767044931
"2023_Q4",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,3.00788306594646,-4.33904242587193,3.00788306594646
"2024_Q1",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,-5.43603150142573,6.40357216358242,-5.43603150142573
"2024_Q2",89,31,"median",91,0.1165,9,2.37301,0.74114,"AUD",2,100000,10,-0.242694872670206,-2.03749728336913,-0.242694872670206
"2022_Q1",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,-2.36574097988948,0.108619239622614,-2.34174245362298
"2022_Q3",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,-1.36299703653648,0,-1.33345345694818
"2022_Q4",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,0.742067291138824,-2.57365911669911,0.742067291138824
"2023_Q2",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,-3.34715623444239,1.88869158420138,-3.34715623444239
"2023_Q4",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,5.92598059320761,-3.01352000420797,6.8132878373192
"2024_Q1",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,-5.09778070714713,29.7683886080997,-5.08484005347528
"2024_Q2",75,88,"median",75,0.03301,36,2.71951,1.61738,"AUD",2,100000,10,0,-0.396978426352111,0
"2022_Q1",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,-0.948885705425879,0,-0.948885705425879
"2022_Q3",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,-3.69562062482973,2.49308063739372,-3.69562062482973
"2022_Q4",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,0.755274209351925,-3.0967633808211,0.802524592562153
"2023_Q2",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,-1.57822283592753,-3.06069187891828,-1.95544175087558
"2023_Q4",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,0.00343505215426541,-2.90576983358215,0.00343505215426541
"2024_Q1",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,-4.16514805952308,2.9701423573996,-4.25055720043373
"2024_Q2",91,23,"median",58,0.34971,11,2.28431,1.18251,"AUD",2,100000,10,-0.810013315827688,-0.346359428303215,-1.02510262144778
"2022_Q1",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,-1.1102495739075,0,-1.07792736415461
"2022_Q3",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,-0.619751815466374,0,-0.589969237947251
"2022_Q4",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,0,-2.29374497520347,0
"2023_Q2",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,-2.59165089816308,0,-2.59165089816308
"2023_Q4",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,0,-1.56082092276747,0
"2024_Q1",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,-4.35136239020049,12.7548223047553,-4.35136239020049
"2024_Q2",79,44,"median",89,0.21371,28,1.63632,2.23379,"AUD",2,100000,10,-2.06997940781311,0,-2.03899012727036
"2022_Q1",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,-0.667047788997208,0,-0.639068184385293
"2022_Q3",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,-3.46951178058778,0.728459824482041,-3.46951178058778
"2022_Q4",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,-0.897012704066686,-0.30791432502325,-0.903347178920602
"2023_Q2",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,0,-4.0883248943009,0
"2023_Q4",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,23.5130509213454,-5.59573554635498,23.5130509213454
"2024_Q1",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,-5.8090326585285,12.3573766902045,-5.8287851454112
"2024_Q2",85,62,"median",74,0.26489,13,1.99546,1.76907,"AUD",2,100000,10,-1.7075584617094,0,-1.7075584617094
"2022_Q1",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2022_Q3",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2022_Q4",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2023_Q2",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2023_Q4",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2024_Q1",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2024_Q2",99,61,"median",73,0.12997,1,2.03236,1.74133,"AUD",2,100000,10,0,0,0
"2022_Q1",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,-0.402067280784646,-0.34855948469795,-0.402067280784646
"2022_Q3",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,-5.7033073678988,7.47433349809763,-5.7033073678988
"2022_Q4",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,-0.434123125686929,-1.22037747888241,-0.504937694434131
"2023_Q2",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,0,-4.14357223793084,0
"2023_Q4",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,16.5473445025168,-5.72211286589474,16.4167771678424
"2024_Q1",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,-5.50430290630358,9.10532358192352,-5.49291848890972
"2024_Q2",71,72,"median",59,0.27268,12,2.5628,1.49759,"AUD",2,100000,10,0,-1.95676203781456,0
"2022_Q1",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,0,0,0
"2022_Q3",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,0,0,0
"2022_Q4",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,0,0,0
"2023_Q2",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,-2.94628928229883,0,-2.90986854711445
"2023_Q4",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,0,0,0
"2024_Q1",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,0,0,0
"2024_Q2",85,7,"mean",64,0.18641,16,1.91607,0.86892,"AUD",2,100000,10,0,0,0
"2022_Q1",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,-1.27944950753505,-0.965816353018483,-1.2587099796523
"2022_Q3",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,-5.16062711280754,0.491957994797177,-5.16062711280754
"2022_Q4",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,-1.4807728885199,-1.99168578828266,-1.61790787366565
"2023_Q2",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,0,-5.80121063927684,0
"2023_Q4",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,0,-5.02292440703406,0
"2024_Q1",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,-5.38248500651728,0,-5.38248500651728
"2024_Q2",100,36,"median",54,0.08502,5,1.13048,0.66227,"AUD",2,100000,10,0,-4.70737331912461,0
"2022_Q1",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,0,-0.661455580582565,-0.0536007251148968
"2022_Q3",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,-5.43259903972372,6.28636326945461,-5.37157474678075
"2022_Q4",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,-0.46746650729453,-0.909469731572481,-0.519427407878121
"2023_Q2",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,-0.434136798431136,-2.72600566199246,-0.576234964761866
"2023_Q4",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,13.4956103314732,-5.55305376530265,9.5753250635651
"2024_Q1",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,-5.27560353238674,6.87682036846898,-5.30709598819103
"2024_Q2",71,70,"median",41,0.27468,13,2.57047,1.50673,"AUD",2,100000,10,0,-2.13072185853241,0
"2022_Q1",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,0,-1.44500096534619,0
"2022_Q3",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,-4.30015487536207,1.10294013293211,-4.28670174707077
"2022_Q4",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,-0.42623049820664,-0.94003578143823,-0.42623049820664
"2023_Q2",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,0,-3.55609868089441,0
"2023_Q4",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,2.38058929270536,-4.70195724255354,2.38058929270536
"2024_Q1",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,-5.06064883305612,3.50878108018468,-5.06832563819251
"2024_Q2",57,77,"median",73,0.24669,15,2.5233,1.23156,"AUD",2,100000,10,0,-3.12762233148749,0
"2022_Q1",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,-1.38862936071962,0,-1.38862936071962
"2022_Q3",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,-2.56963210972461,0,-2.56963210972461
"2022_Q4",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,0,-2.48285953493272,0
"2023_Q2",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,-1.90287904474426,0,-1.87563600353915
"2023_Q4",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,3.30046961067676,-3.03756775250678,3.30046961067676
"2024_Q1",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,-4.12775503192299,6.35301442996237,-4.12775503192299
"2024_Q2",73,55,"median",61,0.15861,24,2.83316,1.50475,"AUD",2,100000,10,-0.201363408038055,-0.0625623072627667,-0.158209918361111
"2022_Q1",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,-0.39305874506249,-1.01922287123976,-0.372343951184538
"2022_Q3",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,-6.3934537205981,13.2504421713726,-6.38499470906712
"2022_Q4",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,-3.5225522336451,0,-3.5225522336451
"2023_Q2",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,-1.15406754935311,-2.38058337064734,-1.13194409816655
"2023_Q4",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,2.2081691564567,-4.83039100401322,2.28212773138217
"2024_Q1",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,-6.45888942486425,11.2112899960591,-6.45888942486425
"2024_Q2",90,42,"mean",85,0.17606,7,2.08499,1.0212,"AUD",2,100000,10,0,-3.34605409848121,0
"2022_Q1",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,0,-2.6169567846302,0
"2022_Q3",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,-4.4545260905772,3.72554286779101,-4.44231702680428
"2022_Q4",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,0,-3.67249109423393,0
"2023_Q2",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,-0.312011287723615,-2.61328994632816,-0.312011287723615
"2023_Q4",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,0,-3.52024029005801,0
"2024_Q1",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,-5.23751056718118,6.53575503589511,-5.23751056718118
"2024_Q2",63,50,"median",77,0.21545,17,1.55658,1.73211,"AUD",2,100000,10,0,-3.32662253068995,0
"2022_Q1",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,0,0,0
"2022_Q3",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,-0.639619424154627,0,-0.832245454608899
"2022_Q4",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,0,-1.72867561810411,0
"2023_Q2",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,-0.920440191180158,0,-4.67084234696751
"2023_Q4",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,0,0,0
"2024_Q1",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,-3.6798292878494,21.0411325824367,-4.20069160926766
"2024_Q2",81,62,"mean",26,0.29887,36,1.84255,2.04986,"AUD",2,100000,10,0,0,0
"2022_Q1",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,-2.34741743517771,0,-2.34741743517771
"2022_Q3",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,-0.915670426171535,-0.335693690745611,-0.915670426171541
"2022_Q4",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,0,-2.77487076741695,0
"2023_Q2",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,-1.42696426937583,-0.876975301472007,-1.8929706982539
"2023_Q4",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,2.62372049264284,-4.38761057571872,1.58455795974126
"2024_Q1",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,-5.18408046465975,4.97382160671708,-5.24354106533315
"2024_Q2",93,90,"median",55,0.37453,6,2.20796,1.37912,"AUD",2,100000,10,-1.98691945567073,-0.045170121042509,-1.98691945567073
"2022_Q1",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,0,-1.09313643534512,0
"2022_Q3",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,-2.11111633708019,0,-2.11111633708019
"2022_Q4",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,0,-1.5850391731164,0
"2023_Q2",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,-0.173595929831678,-0.597911263830018,-0.341842328866506
"2023_Q4",85,78,"mean",70,0.44355,27,2.72657,0.49572,"AUD",2,100000,10,4.93562720222384,-3.75336809848753,5.30071600611344
