"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2024_Q1",76,39,"median",74,0.05177,75,2.21454,"CAD",2,100000,10,0,0,0
"2024_Q2",76,39,"median",74,0.05177,75,2.21454,"CAD",2,100000,10,0,0,0
"2022_Q1",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,-3.84700787176338,8.09670896709362,-4.78930709166673
"2022_Q3",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,0,-0.0540699469251464,-0.353325310113736
"2022_Q4",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,-3.48828230670232,5.92353706326563,-4.53821634614097
"2023_Q2",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,3.93889160270111,-3.87881007585351,1.13156969313233
"2023_Q4",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,-0.957038860087082,0,-2.35350697206423
"2024_Q1",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,-1.83735729864626,0.243718930913765,-3.66292494978639
"2024_Q2",68,16,"median",59,0.25114,36,1.8666,"CAD",2,100000,10,-1.56172470607319,0,-3.40567258309247
"2022_Q1",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2022_Q3",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2022_Q4",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2023_Q2",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2023_Q4",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2024_Q1",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2024_Q2",81,34,"median",67,0.01162,84,2.12693,"CAD",2,100000,10,0,0,0
"2022_Q1",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2022_Q3",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2022_Q4",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2023_Q2",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2023_Q4",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2024_Q1",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2024_Q2",91,47,"median",54,0.13389,92,2.2878,"CAD",2,100000,10,0,0,0
"2022_Q1",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,-4.37387666029533,8.73284289941538,-5.68918177096277
"2022_Q3",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,-1.37830975919552,0.283102792090082,-3.29207981865996
"2022_Q4",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,0,-0.0158931160336787,0
"2023_Q2",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,0,-0.655580529765927,0
"2023_Q4",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,-1.4297504388606,0.648692391140564,-3.08773928333719
"2024_Q1",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,0,0,-1.551232625954
"2024_Q2",74,57,"median",69,0.03341,58,2.67871,"CAD",2,100000,10,0,0,-1.90130220137507
"2022_Q1",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,-3.35020847808345,4.57507745117421,-4.55976152414677
"2022_Q3",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,-1.77477614030717,1.39776993165491,-2.75385175781631
"2022_Q4",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,-3.42092169764117,6.38954270150361,-4.53723648038156
"2023_Q2",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,0.684891223969503,-2.27296104027119,0
"2023_Q4",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,0,0,0
"2024_Q1",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,-4.46876124788618,19.1653979487801,-5.53852027137133
"2024_Q2",62,67,"median",90,0.10354,77,1.68749,"CAD",2,100000,10,0,0,-2.04665615805393
"2022_Q1",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2022_Q3",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2022_Q4",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2023_Q2",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2023_Q4",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2024_Q1",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2024_Q2",46,42,"median",77,0.19331,94,2.03229,"CAD",2,100000,10,0,0,0
"2022_Q1",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,0.893124454616969,-0.603305047103904,0
"2022_Q3",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,-6.33987337926506,50.9124648847603,-6.9470241469032
"2022_Q4",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,17.8568200717207,-4.33751250739229,9.51632755351501
"2023_Q2",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,-2.68209857649718,5.92341840201726,-3.40676739911668
"2023_Q4",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,4.20839127109209,-1.8947936117619,0
"2024_Q1",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,0,0,0
"2024_Q2",84,25,"mean",99,0.00049,83,1.30358,"CAD",2,100000,10,-1.72266977492682,3.73706935690326,-3.46697053783027
"2022_Q1",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,-2.11280151447065,1.92372372769489,-3.71046483196451
"2022_Q3",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,-2.31115509557445,0.879293978594057,-4.10241087298884
"2022_Q4",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,-2.09843741715937,1.24788539916394,-3.37198736975913
"2023_Q2",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,2.92373334931415,-2.57362195800909,0.696648901574245
"2023_Q4",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,-2.05582089733591,2.98547897446635,-3.542979355185
"2024_Q1",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,-0.00510247496599115,0,-2.29289428875049
"2024_Q2",94,54,"median",63,0.11696,61,2.43464,"CAD",2,100000,10,-1.9169028468676,1.5446340535529,-4.1779276366268
"2022_Q1",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0,0,0
"2022_Q3",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0,0,0
"2022_Q4",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0,0,0
"2023_Q2",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0.314732881304677,-0.515570087050587,-3.14929447776588
"2023_Q4",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0,0,0
"2024_Q1",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0,0,-1.3624521950767
"2024_Q2",72,33,"median",26,0.05433,71,1.77118,"CAD",2,100000,10,0,0,0
"2022_Q1",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2022_Q3",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2022_Q4",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2023_Q2",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2023_Q4",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2024_Q1",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2024_Q2",85,1,"mean",48,0.17419,68,1.03828,"CAD",2,100000,10,0,0,0
"2022_Q1",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,-2.52911924884058,0,-3.77557926840426
"2022_Q3",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,0,-0.696078635277107,-1.23218161132441
"2022_Q4",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,-0.107213570795675,-0.16545413438367,-1.46430935409178
"2023_Q2",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,-0.603479225382705,-0.198916414311648,-1.60768424850772
"2023_Q4",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,0,-2.4919659428962,0
"2024_Q1",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,-4.04413864345548,2.44136616146761,-5.1827552592553
"2024_Q2",64,78,"median",89,0.36036,89,0.69114,"CAD",2,100000,10,-0.71229696359684,-0.0843176364148019,-2.97336073818277
"2022_Q1",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2022_Q3",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2022_Q4",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2023_Q2",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2023_Q4",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2024_Q1",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2024_Q2",72,44,"median",77,0.0667,100,2.23821,"CAD",2,100000,10,0,0,0
"2022_Q1",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2022_Q3",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2022_Q4",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2023_Q2",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2023_Q4",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2024_Q1",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2024_Q2",75,41,"median",82,0.04475,100,2.36258,"CAD",2,100000,10,0,0,0
"2022_Q1",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,-3.06372842193236,5.08027181359095,-4.37258536883918
"2022_Q3",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,23.4403390688469,-4.11859459090154,19.7556148530266
"2022_Q4",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,0,0,0
"2023_Q2",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,0,0,0
"2023_Q4",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,0,0,0
"2024_Q1",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,0,0,0
"2024_Q2",60,61,"median",78,0.09646,79,2.08195,"CAD",2,100000,10,0,0,-0.058527291090124
"2022_Q1",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,0.946572126758471,-0.627124317886323,0
"2022_Q3",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,17.4213598070547,-4.447041991018,11.5833134343913
"2022_Q4",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,0,0,0
"2023_Q2",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,5.12507151279447,-2.82046615197617,2.2231877790079
"2023_Q4",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,7.06963069709895,-1.7143154537695,2.42546390213744
"2024_Q1",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,0,0,0
"2024_Q2",59,63,"median",65,0.10269,79,2.05033,"CAD",2,100000,10,0,0,0
"2022_Q1",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,-5.27982807266833,10.993624460252,-6.27878986265048
"2022_Q3",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,0,0,-0.921140458040385
"2022_Q4",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,-3.64818273415604,1.45575875730186,-4.73016069087539
"2023_Q2",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,2.25510781519464,-3.39951343003344,0
"2023_Q4",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,0.270020262261447,-2.05279151872044,0
"2024_Q1",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,-2.96379250518916,1.77686508885222,-4.37134969327665
"2024_Q2",57,63,"median",71,0.21764,55,1.91806,"CAD",2,100000,10,-2.01325297503907,0,-3.64350538525328
"2022_Q1",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,-5.47094337080139,22.4933552664629,-6.29300313433438
"2022_Q3",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,4.48207640259018,-2.24942791202616,0.97104372091753
"2022_Q4",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,-2.94763128838498,5.82296486322599,-4.20075087852462
"2023_Q2",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,-0.255768832645162,0,-1.48710293864354
"2023_Q4",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,5.08806362853474,-2.05671475418687,0.0367691936785408
"2024_Q1",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,0,0,-0.0748718108323985
"2024_Q2",50,72,"mean",40,0.13557,77,2.56424,"CAD",2,100000,10,0,0,-1.611224042578
"2022_Q1",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,-0.290883970636296,0,-2.72190218919816
"2022_Q3",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,-0.445531099223804,0,-2.09245078378656
"2022_Q4",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,0,-0.972147926752309,-0.108616656216041
"2023_Q2",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,-0.520073189550223,-1.28564310914569,-1.90211545972556
"2023_Q4",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,6.8039714763482,-4.99478001009209,2.46318735777054
"2024_Q1",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,-4.79278699748251,4.71342493760766,-5.72569610068877
"2024_Q2",38,93,"median",52,0.1027,42,1.56975,"CAD",2,100000,10,0,-0.645821221518951,-2.16338646073312
"2022_Q1",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0,0,0
"2022_Q3",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0,0,0
"2022_Q4",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0,0,0
"2023_Q2",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0.294106658170916,-0.180685658470264,0
"2023_Q4",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0,0,0
"2024_Q1",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0,0,0
"2024_Q2",62,60,"median",75,0.19598,70,2.75828,"CAD",2,100000,10,0,0,0
"2022_Q1",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,-3.09690281323106,3.65304993489316,-4.53989624989676
"2022_Q3",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,0,0,-1.27445550484952
"2022_Q4",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,-3.11341237766195,0.788919404528284,-4.60337532337486
"2023_Q2",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,4.05485780310002,-4.13557159015502,0.658752890629069
"2023_Q4",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,1.73214948517288,-2.87903864916231,0
"2024_Q1",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,-5.30754890843704,20.9529098436107,-6.22632531064058
"2024_Q2",52,85,"median",63,0.42637,65,1.84749,"CAD",2,100000,10,0,0,-1.82873749732483
"2022_Q1",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,0.616162632071376,-0.563510479118806,0
"2022_Q3",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,0,0,-0.470007585077214
"2022_Q4",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,-0.536260609326259,0.282867799203054,-2.3118389410647
"2023_Q2",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,0.679005427935862,-1.1002584260883,0
"2023_Q4",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,4.89895725995093,-1.83485416237718,2.34948208265206
"2024_Q1",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,0,-0.153713333701877,0
"2024_Q2",23,18,"median",36,0.1808,88,2.04987,"AUD",2,100000,10,0,0,-1.2078392629866
"2022_Q1",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,-0.00594981151962275,0,-1.20861820818529
"2022_Q3",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,-5.07466284513752,7.44843953001437,-5.84468197416989
"2022_Q4",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,0,-0.433253411524448,0
"2023_Q2",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,2.0036004158317,-2.73749336390171,0.983269177298617
"2023_Q4",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,32.5781922829623,-5.97242062092352,20.8015038629322
"2024_Q1",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,-3.14253692953457,4.50237754702614,-4.28420983746781
"2024_Q2",52,100,"median",89,0.02049,79,1.71642,"AUD",2,100000,10,-1.52722741178736,0.0700008793219435,-3.06979953431826
"2022_Q1",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,0,-1.44823008917827,-2.78676987805702
"2022_Q3",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,-2.09722001320084,0.985546218106301,-6.4398656989675
"2022_Q4",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,-2.84978584741125,2.23886220538788,-9.02917622279645
"2023_Q2",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,2.39127405459965,-5.16385819064933,-8.30631150007418
"2023_Q4",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,3.50632124106092,-3.59959666886479,-4.80721666334983
"2024_Q1",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,-4.24854532038139,7.18624981577814,-8.46844148149096
"2024_Q2",18,11,"mean",17,0.20292,84,0.71008,"AUD",2,100000,10,2.8678517796562,-4.24180197176164,-5.03883351428312
"2022_Q1",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,0,-0.667860568540071,0
"2022_Q3",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,-6.58587254952779,21.584914644238,-7.07464876940501
"2022_Q4",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,0,0,-0.380121740061145
"2023_Q2",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,-4.07918699070527,0,-5.06267105201174
"2023_Q4",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,0.30104117076239,-2.18226945533557,-0.0910469126883774
"2024_Q1",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,-1.42638993037685,0.0264950358652431,-3.39607271171054
"2024_Q2",69,20,"median",48,0.47098,18,2.60893,"AUD",2,100000,10,-1.42317710174574,0,-3.50382444913342
"2022_Q1",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,13.9488294582825,-6.43891333790075,-12.2814834944531
"2022_Q3",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,-2.32322909276096,-0.348114625245198,-12.4774359121364
"2022_Q4",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,-2.37740185192677,0,-12.4134040503423
"2023_Q2",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,-1.97954934473628,-2.1657738180067,-12.9985572102512
"2023_Q4",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,5.20136711514457,-6.08102545750268,-12.5913266011805
"2024_Q1",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,-2.98196963595487,0,-12.8717134343206
"2024_Q2",27,85,"mean",11,0.50373,5,1.65604,"AUD",2,100000,10,0,-4.5089010091487,-12.1788001244415
"2022_Q1",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2022_Q3",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2022_Q4",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2023_Q2",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2023_Q4",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2024_Q1",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2024_Q2",91,17,"median",79,0.22068,94,1.68991,"AUD",2,100000,10,0,0,0
"2022_Q1",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,0
"2022_Q3",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,0
"2022_Q4",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,0
"2023_Q2",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,-1.15820603501868
"2023_Q4",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,0
"2024_Q1",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,0
"2024_Q2",13,65,"mean",36,0.39637,66,2.97278,"AUD",2,100000,10,0,0,0
"2022_Q1",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,-2.00443013917575,-2.72477673038841,-3.06701310090354
"2022_Q3",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,-0.143939835717065,-4.56612147569356,-1.70667479406146
"2022_Q4",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,-6.16442523981829,2.47164790564683,-6.67355918107014
"2023_Q2",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,-5.29290038135874,0,-5.69013613432592
"2023_Q4",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,1.8068993607069,-5.74532819687841,0
"2024_Q1",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,0,-5.62108697529498,-0.785698051515543
"2024_Q2",10,46,"median",72,0.05614,30,1.24654,"AUD",2,100000,10,0,-6.03698552838871,-0.50319451077499
"2022_Q1",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,9.64695479329638,-6.9582956519205,4.10787017946675
"2022_Q3",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,-1.15628102202481,-4.0491538757334,-2.51789284172346
"2022_Q4",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,-2.4587155497183,-0.786002580894066,-3.62682722491589
"2023_Q2",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,0,-6.86244430837308,0
"2023_Q4",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,0.759560829473848,-5.06588385819741,0
"2024_Q1",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,-2.42643238756762,-2.32740694773533,-3.63653191690877
"2024_Q2",45,12,"mean",85,0.19209,16,0.64212,"AUD",2,100000,10,0,-5.27247076494973,0
"2022_Q1",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,0,-1.4616668919969,0
"2022_Q3",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,-2.50693409318964,0.367664333197701,-4.17413429192554
"2022_Q4",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,0,-1.38274251178135,-0.135935720407712
"2023_Q2",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,11.4042337382038,-5.10159714360897,4.5069496345735
"2023_Q4",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,13.1089010382912,-6.01539258642042,4.33646903377346
"2024_Q1",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,-3.00149486444067,0,-4.93875286931437
"2024_Q2",56,80,"mean",35,0.24023,93,0.76035,"AUD",2,100000,10,0,-1.47256668521002,-1.02502005394607
"2022_Q1",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,-0.0333309658980946,0,-1.03641272041597
"2022_Q3",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,-7.3478245751354,29.5477093944611,-7.7888356317143
"2022_Q4",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,0.594474365027324,-1.10035484094334,0
"2023_Q2",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,0,-0.993565246256273,0
"2023_Q4",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,9.05098088662283,-4.61636063901593,4.11047886160046
"2024_Q1",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,0,-0.559349010955867,0
"2024_Q2",83,99,"median",97,0.00158,55,2.0626,"AUD",2,100000,10,0,0,-0.64322940141092
"2022_Q1",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,-3.24957779836058,6.46425539662701,-4.35250708074192
"2022_Q3",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,-2.19144415929367,2.60029313487174,-3.44959596568525
"2022_Q4",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,3.12575663633781,-2.42042099964429,1.08663676617223
"2023_Q2",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,0,-0.281465849399647,0
"2023_Q4",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,-3.59259802966692,4.89550910150518,-4.8550981348147
"2024_Q1",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,-0.182476691399576,0,-1.47892111927732
"2024_Q2",99,40,"median",70,0.09649,72,1.42598,"AUD",2,100000,10,0,0,-0.950348459193969
"2022_Q1",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,0,0,0
"2022_Q3",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,-4.50194862880069,14.4167514568312,-5.08360180889951
"2022_Q4",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,0,0,0
"2023_Q2",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,-1.04575348990098,1.48971238742169,-1.53998265797637
"2023_Q4",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,0,0,0
"2024_Q1",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,0,0,0
"2024_Q2",46,31,"median",100,0.34696,99,2.05177,"AUD",2,100000,10,0,0,0
"2022_Q1",69,64,"median",72,0.59332,78,1.16924,"AUD",2,100000,10,-0.321053812667268,0,-1.72816052450783
"2022_Q3",69,64,"median",72,0.59332,78,1.16924,"AUD",2,100000,10,-7.10841180343383,27.6481643997538,-7.58455550400868
"2022_Q4",69,64,"median",72,0.59332,78,1.16924,"AUD",2,100000,10,0,-0.736590274467069,0
"2023_Q2",69,64,"median",72,0.59332,78,1.16924,"AUD",2,100000,10,3.90706325914616,-4.06982720270379,1.14425578122886
