"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2023_Q2",47,58,"mean",93,0.57007,"SP",1,50,12,6.3581491774235,-9.7173645123605,0
"2023_Q4",47,58,"mean",93,0.57007,"SP",1,50,12,10.9243734453099,-9.17978790284658,10.1024255717952
"2024_Q1",47,58,"mean",93,0.57007,"SP",1,50,12,2.27857136482515,-9.17738713626874,2.03053403405778
"2024_Q2",47,58,"mean",93,0.57007,"SP",1,50,12,-6.12468475227796,-0.298096039229875,-6.22637305562978
"2022_Q1",82,13,"mean",98,0.67001,"SP",1,50,12,-6.31497928022009,-3.71022447731858,-6.5041247937519
"2022_Q3",82,13,"mean",98,0.67001,"SP",1,50,12,-6.14868324437768,-2.127149799363,-6.54687760527765
"2022_Q4",82,13,"mean",98,0.67001,"SP",1,50,12,6.37135986142551,-11.4211419105126,4.87774417484299
"2023_Q2",82,13,"mean",98,0.67001,"SP",1,50,12,-0.133790463182646,-9.5691860365708,-4.23830260868758
"2023_Q4",82,13,"mean",98,0.67001,"SP",1,50,12,5.77000329684441,-11.854315892666,4.98509965073605
"2024_Q1",82,13,"mean",98,0.67001,"SP",1,50,12,-2.01369027797226,-9.35768306434097,-2.30960071775673
"2024_Q2",82,13,"mean",98,0.67001,"SP",1,50,12,4.4835255359346,-10.513655700868,2.92048535748246
"2022_Q1",69,66,"mean",73,0.79679,"SP",1,50,12,71.794052346388,-14.7006117122604,59.2449759745552
"2022_Q3",69,66,"mean",73,0.79679,"SP",1,50,12,-0.25045971312745,-5.59900390229287,-2.97245799022923
"2022_Q4",69,66,"mean",73,0.79679,"SP",1,50,12,0.258581367007613,-6.68862696863908,2.38605980989347
"2023_Q2",69,66,"mean",73,0.79679,"SP",1,50,12,-0.190787647290094,-4.42652523774905,-8.50026443711177
"2023_Q4",69,66,"mean",73,0.79679,"SP",1,50,12,-0.65545505687425,-5.17741210295209,-4.25173359031411
"2024_Q1",69,66,"mean",73,0.79679,"SP",1,50,12,-0.628553038744044,-3.87182718407427,-1.42403078772336
"2024_Q2",69,66,"mean",73,0.79679,"SP",1,50,12,0,-6.613717021174,-1.00120730111902
"2022_Q1",60,52,"mean",89,0.51596,"SP",1,50,12,10.2268794010364,-10.4702391249877,10.0778218731364
"2022_Q3",60,52,"mean",89,0.51596,"SP",1,50,12,0,-7.69278015952511,0
"2022_Q4",60,52,"mean",89,0.51596,"SP",1,50,12,5.09395372542792,-8.54897838274912,4.78327414760941
"2023_Q2",60,52,"mean",89,0.51596,"SP",1,50,12,-0.299118300346676,-6.99984302344252,-3.71316721325877
"2023_Q4",60,52,"mean",89,0.51596,"SP",1,50,12,3.02621565874388,-8.083158010739,2.7758216150939
"2024_Q1",60,52,"mean",89,0.51596,"SP",1,50,12,-2.46844367836492,-4.87852982509265,-2.77183553234946
"2024_Q2",60,52,"mean",89,0.51596,"SP",1,50,12,-6.4757114026936,0,-6.50407965610606
"2022_Q1",72,61,"median",94,0.41731,"SP",1,50,12,35.2703415754436,-13.3617083016144,34.7712602551586
"2022_Q3",72,61,"median",94,0.41731,"SP",1,50,12,-0.47827366095808,-6.9123102402772,-0.530598598424692
"2022_Q4",72,61,"median",94,0.41731,"SP",1,50,12,-0.968609150183074,-3.63157791819416,-1.10809690327704
"2023_Q2",72,61,"median",94,0.41731,"SP",1,50,12,-8.53045578810353,2.5554065479058,-9.65669976322902
"2023_Q4",72,61,"median",94,0.41731,"SP",1,50,12,2.29368892382266,-7.07286048202514,1.8515723934242
"2024_Q1",72,61,"median",94,0.41731,"SP",1,50,12,-0.428023584626716,-5.4024439595463,-0.577611689967402
"2024_Q2",72,61,"median",94,0.41731,"SP",1,50,12,22.4219313804575,-10.7689359735944,20.4260399589214
"2022_Q1",87,45,"mean",62,0.63122,"SP",1,50,12,29.947119575784,-13.9524528949102,32.0114141973505
"2022_Q3",87,45,"mean",62,0.63122,"SP",1,50,12,-3.75456086394426,-0.784867953861029,-3.47275243733319
"2022_Q4",87,45,"mean",62,0.63122,"SP",1,50,12,4.88307712245014,-9.36678374357074,4.30047095417977
"2023_Q2",87,45,"mean",62,0.63122,"SP",1,50,12,0,-5.31330781510855,-5.31383059546061
"2023_Q4",87,45,"mean",62,0.63122,"SP",1,50,12,-3.14529149358458,-3.78969285359565,-4.78630432872175
"2024_Q1",87,45,"mean",62,0.63122,"SP",1,50,12,-1.77285384821389,-2.62835372959375,-1.83305120210866
"2024_Q2",87,45,"mean",62,0.63122,"SP",1,50,12,30.9593666030558,-11.7254691808123,33.7040530929304
"2022_Q1",52,70,"median",83,0.46381,"SP",1,50,12,2.38988319002702,-9.12726213507337,2.31121783661607
"2022_Q3",52,70,"median",83,0.46381,"SP",1,50,12,0,-6.48719958832626,0
"2022_Q4",52,70,"median",83,0.46381,"SP",1,50,12,7.62851948929314,-8.69286378888441,7.26288848647147
"2023_Q2",52,70,"median",83,0.46381,"SP",1,50,12,-7.84826107509824,0,-9.29463170836715
"2023_Q4",52,70,"median",83,0.46381,"SP",1,50,12,-0.486557613984596,-5.4774883433343,-0.608155140480038
"2024_Q1",52,70,"median",83,0.46381,"SP",1,50,12,-1.30512611594278,-5.13431487795635,-1.55385337515142
"2024_Q2",52,70,"median",83,0.46381,"SP",1,50,12,-1.16680383252174,-5.4451245954458,-1.32198864647118
"2022_Q1",2,35,"mean",77,0.36738,"SP",1,50,12,-9.01925400731384,-14.0993486572861,-8.6982793680089
"2022_Q3",2,35,"mean",77,0.36738,"SP",1,50,12,-12.7998163954489,-12.7449444614635,-12.6944222322786
"2022_Q4",2,35,"mean",77,0.36738,"SP",1,50,12,-11.4294920401563,-12.4492488529223,-11.7722361262031
"2023_Q2",2,35,"mean",77,0.36738,"SP",1,50,12,-14.0781086219525,-9.29350367370354,-14.2190681755159
"2023_Q4",2,35,"mean",77,0.36738,"SP",1,50,12,-12.3221698695522,-13.9694024160607,-12.2306707786186
"2024_Q1",2,35,"mean",77,0.36738,"SP",1,50,12,-13.9192609712598,-13.4453381380458,-13.6159728522831
"2024_Q2",2,35,"mean",77,0.36738,"SP",1,50,12,-9.96760816477418,-14.6137806470955,-10.5449094272491
"2022_Q1",89,47,"mean",49,0.63149,"SP",1,50,12,39.4148120636915,-14.3589920253807,68.3824995212716
"2022_Q3",89,47,"mean",49,0.63149,"SP",1,50,12,-3.54223075846925,-0.747349793903582,-3.48544511035784
"2022_Q4",89,47,"mean",49,0.63149,"SP",1,50,12,0.106284917041701,-7.02723536306543,0
"2023_Q2",89,47,"mean",49,0.63149,"SP",1,50,12,0,-5.66290641532833,-8.6031850641294
"2023_Q4",89,47,"mean",49,0.63149,"SP",1,50,12,-5.50529064719358,-1.45047580103374,-8.34168854618495
"2024_Q1",89,47,"mean",49,0.63149,"SP",1,50,12,-3.53119642878574,-0.500856660725449,-4.48559762191938
"2024_Q2",89,47,"mean",49,0.63149,"SP",1,50,12,26.4816004820126,-10.9949918836049,13.5052160301697
"2022_Q1",95,40,"mean",60,0.55949,"SP",1,50,12,46.3677424662345,-13.9129766395839,48.4845278886025
"2022_Q3",95,40,"mean",60,0.55949,"SP",1,50,12,-5.86086329210116,0.751875852781165,-6.01566850071988
"2022_Q4",95,40,"mean",60,0.55949,"SP",1,50,12,5.96689551341955,-9.9891963576697,4.17303629191095
"2023_Q2",95,40,"mean",60,0.55949,"SP",1,50,12,0,-5.31708330854592,-7.29699824617227
"2023_Q4",95,40,"mean",60,0.55949,"SP",1,50,12,-6.94252590113031,0,-7.32132527165087
"2024_Q1",95,40,"mean",60,0.55949,"SP",1,50,12,-6.01656838683141,0,-6.71001527065545
"2024_Q2",95,40,"mean",60,0.55949,"SP",1,50,12,16.0434431993343,-10.1831188769736,15.9564971505404
"2022_Q1",64,56,"mean",69,0.73511,"SP",1,50,12,26.2949440880296,-12.3222368219253,22.993358419414
"2022_Q3",64,56,"mean",69,0.73511,"SP",1,50,12,0,-10.371199720572,-1.14573345138299
"2022_Q4",64,56,"mean",69,0.73511,"SP",1,50,12,0,-6.24055246040886,0
"2023_Q2",64,56,"mean",69,0.73511,"SP",1,50,12,-2.27295587414163,-5.56774255118735,-10.4185616590738
"2023_Q4",64,56,"mean",69,0.73511,"SP",1,50,12,0,-6.87011385037016,-3.1488695120659
"2024_Q1",64,56,"mean",69,0.73511,"SP",1,50,12,-0.128160702587688,-5.66445582574473,-1.70783464456463
"2024_Q2",64,56,"mean",69,0.73511,"SP",1,50,12,-2.65699019135825,-5.26259236414788,-1.20455398442426
"2022_Q1",83,78,"median",90,0.09097,"SP",1,50,12,21.8166176869234,-13.0524485061486,21.5435741264239
"2022_Q3",83,78,"median",90,0.09097,"SP",1,50,12,-5.31011332647733,0,-5.36935647146367
"2022_Q4",83,78,"median",90,0.09097,"SP",1,50,12,1.34326317141771,-7.29712268116541,1.26599359756394
"2023_Q2",83,78,"median",90,0.09097,"SP",1,50,12,-8.60207436333814,1.43728970893533,-9.2391401532568
"2023_Q4",83,78,"median",90,0.09097,"SP",1,50,12,-0.546967764577547,-4.13027774098626,-0.739447406264235
"2024_Q1",83,78,"median",90,0.09097,"SP",1,50,12,0.0431133194594326,-7.32851822548479,0
"2024_Q2",83,78,"median",90,0.09097,"SP",1,50,12,11.577119377127,-9.6332353012429,11.1831596910206
"2022_Q1",74,87,"mean",60,0.67356,"SP",1,50,12,31.497203195037,-14.1441272214766,38.6445110431063
"2022_Q3",74,87,"mean",60,0.67356,"SP",1,50,12,-2.66605184474866,-0.644570524284813,-2.70076057535425
"2022_Q4",74,87,"mean",60,0.67356,"SP",1,50,12,9.07483808318366,-8.67829775594386,8.23478161143334
"2023_Q2",74,87,"mean",60,0.67356,"SP",1,50,12,0,-4.47849929137108,-10.1013751073284
"2023_Q4",74,87,"mean",60,0.67356,"SP",1,50,12,-1.7628804127745,-3.09665701154584,-1.66628642814787
"2024_Q1",74,87,"mean",60,0.67356,"SP",1,50,12,-0.050725698395189,-5.44727155572302,-0.797970500279261
"2024_Q2",74,87,"mean",60,0.67356,"SP",1,50,12,5.7201747529212,-9.05716021143505,5.84838746641349
"2022_Q1",55,62,"mean",54,0.60134,"SP",1,50,12,11.5387066109927,-10.5147671308075,14.8720732496186
"2022_Q3",55,62,"mean",54,0.60134,"SP",1,50,12,1.5615353360413,-9.58813530220346,2.02518830201737
"2022_Q4",55,62,"mean",54,0.60134,"SP",1,50,12,2.82226599486123,-7.50599022325262,0.815207800678098
"2023_Q2",55,62,"mean",54,0.60134,"SP",1,50,12,-0.639273275427114,-7.14745855177742,-8.3307079490588
"2023_Q4",55,62,"mean",54,0.60134,"SP",1,50,12,2.60637566443986,-7.59238396420652,0
"2024_Q1",55,62,"mean",54,0.60134,"SP",1,50,12,-1.009971539422,-6.06561548306466,-1.80494086552964
"2024_Q2",55,62,"mean",54,0.60134,"SP",1,50,12,-6.59871428730316,0,-6.88641931098724
"2022_Q1",62,17,"mean",95,0.65821,"SP",1,50,12,3.18948071887396,-10.9216113085774,3.05107924675893
"2022_Q3",62,17,"mean",95,0.65821,"SP",1,50,12,0.419225424989503,-11.9472802266445,0
"2022_Q4",62,17,"mean",95,0.65821,"SP",1,50,12,0.496415850415258,-9.69312742937096,0.146644957345042
"2023_Q2",62,17,"mean",95,0.65821,"SP",1,50,12,-2.94561156119675,-8.42120624773678,-5.57426818275443
"2023_Q4",62,17,"mean",95,0.65821,"SP",1,50,12,-1.63368799323916,-7.85191510689671,-2.35022009502443
"2024_Q1",62,17,"mean",95,0.65821,"SP",1,50,12,-2.58164824171731,-8.70934798793878,-3.21177635572591
"2024_Q2",62,17,"mean",95,0.65821,"SP",1,50,12,-7.4707127701451,-3.10436439459737,-7.9861123720611
"2022_Q1",89,42,"median",72,0.55249,"SP",1,50,12,16.3260861054207,-11.8410576033887,20.1622068985944
"2022_Q3",89,42,"median",72,0.55249,"SP",1,50,12,-3.40998292647831,-1.3132334294637,-3.96440464448364
"2022_Q4",89,42,"median",72,0.55249,"SP",1,50,12,1.78536543715301,-9.03338168008525,1.0813619757334
"2023_Q2",89,42,"median",72,0.55249,"SP",1,50,12,-9.72022183872589,11.6078312722808,-10.9000393940667
"2023_Q4",89,42,"median",72,0.55249,"SP",1,50,12,-1.8520652627999,-3.92333025086525,-2.18382699823511
"2024_Q1",89,42,"median",72,0.55249,"SP",1,50,12,-0.624127288290342,-5.65210577434296,-0.793571528711269
"2024_Q2",89,42,"median",72,0.55249,"SP",1,50,12,13.9970423366672,-10.2177992518329,13.1327933572175
"2022_Q1",47,49,"mean",82,0.49193,"SP",1,50,12,2.41910703169798,-8.48154173363687,2.37018674751578
"2022_Q3",47,49,"mean",82,0.49193,"SP",1,50,12,0.653684905022307,-7.94574751152842,1.02353659388067
"2022_Q4",47,49,"mean",82,0.49193,"SP",1,50,12,11.5161325947443,-9.56026435341393,11.082881158761
"2023_Q2",47,49,"mean",82,0.49193,"SP",1,50,12,0,-8.3831720804694,-1.92473942704652
"2023_Q4",47,49,"mean",82,0.49193,"SP",1,50,12,6.46749694280045,-8.4037410625481,5.51197843998529
"2024_Q1",47,49,"mean",82,0.49193,"SP",1,50,12,0.855608433262744,-8.19494185406929,0.557618409107941
"2024_Q2",47,49,"mean",82,0.49193,"SP",1,50,12,-5.73107122958964,-2.63267686889999,-5.82067996123732
"2022_Q1",39,31,"mean",87,0.21179,"SP",1,50,12,10.0537130620119,-10.4143714751498,10.2674742607048
"2022_Q3",39,31,"mean",87,0.21179,"SP",1,50,12,1.92221128516641,-9.25805146690894,2.17960789280031
"2022_Q4",39,31,"mean",87,0.21179,"SP",1,50,12,2.73700825726421,-9.44418510296106,2.53766192373498
"2023_Q2",39,31,"mean",87,0.21179,"SP",1,50,12,-5.04109533912612,-6.20075816265567,-4.58335290383956
"2023_Q4",39,31,"mean",87,0.21179,"SP",1,50,12,-2.61944716305061,-7.7608242239779,-2.62012567312418
"2024_Q1",39,31,"mean",87,0.21179,"SP",1,50,12,-9.18329979444718,-4.50258134344629,-8.93302727031152
"2024_Q2",39,31,"mean",87,0.21179,"SP",1,50,12,8.43312620221483,-11.9569307864462,7.45842212892855
"2022_Q1",89,47,"mean",49,0.646,"SP",1,50,12,39.4148120636915,-14.3589920253807,65.7283456401355
"2022_Q3",89,47,"mean",49,0.646,"SP",1,50,12,-3.54223075846925,-0.747349793903582,-3.36497227075941
"2022_Q4",89,47,"mean",49,0.646,"SP",1,50,12,0.106284917041701,-7.02723536306543,0
"2023_Q2",89,47,"mean",49,0.646,"SP",1,50,12,0,-5.66290641532833,-9.34120487511781
"2023_Q4",89,47,"mean",49,0.646,"SP",1,50,12,-5.50529064719358,-1.45047580103374,-8.12221109754987
"2024_Q1",89,47,"mean",49,0.646,"SP",1,50,12,-3.53119642878574,-0.500856660725449,-5.21851139894146
"2024_Q2",89,47,"mean",49,0.646,"SP",1,50,12,26.4816004820126,-10.9949918836049,12.3529847427942
"2022_Q1",95,53,"mean",48,0.71117,"SP",1,50,12,20.3912412623344,-12.9466447022869,18.0505923994991
"2022_Q3",95,53,"mean",48,0.71117,"SP",1,50,12,-4.29605357299061,0,-3.71458335995142
"2022_Q4",95,53,"mean",48,0.71117,"SP",1,50,12,8.64639905503878,-9.46221876246643,5.82978183918101
"2023_Q2",95,53,"mean",48,0.71117,"SP",1,50,12,-3.19844149777016,-2.77886817676162,-11.5793949197925
"2023_Q4",95,53,"mean",48,0.71117,"SP",1,50,12,-6.89547675016227,0,-9.43244069316484
"2024_Q1",95,53,"mean",48,0.71117,"SP",1,50,12,-0.468689881722247,-3.96736980286816,-3.42442034552691
"2024_Q2",95,53,"mean",48,0.71117,"SP",1,50,12,3.55833349491591,-7.44811016853683,0
"2022_Q1",78,44,"mean",37,0.63364,"SP",1,50,12,61.5802096823965,-14.4256945807068,52.9661813616762
"2022_Q3",78,44,"mean",37,0.63364,"SP",1,50,12,0,-9.17647439820619,-0.186883138200042
"2022_Q4",78,44,"mean",37,0.63364,"SP",1,50,12,0,-6.8069934379781,1.53220905844799
"2023_Q2",78,44,"mean",37,0.63364,"SP",1,50,12,0,-6.71569177245704,-10.0989637496153
"2023_Q4",78,44,"mean",37,0.63364,"SP",1,50,12,0,-6.98469534212875,-5.81984985988447
"2024_Q1",78,44,"mean",37,0.63364,"SP",1,50,12,0,-6.1315895097906,-1.85174827917341
"2024_Q2",78,44,"mean",37,0.63364,"SP",1,50,12,9.21783887639954,-9.3990605469769,-1.30349219527767
"2022_Q1",69,36,"mean",66,0.54403,"SP",1,50,12,17.2658731079277,-10.7086477268765,15.933670234995
"2022_Q3",69,36,"mean",66,0.54403,"SP",1,50,12,-2.25506799680524,-3.81562611174442,-2.40333507932934
"2022_Q4",69,36,"mean",66,0.54403,"SP",1,50,12,0,-6.83305875936024,0
"2023_Q2",69,36,"mean",66,0.54403,"SP",1,50,12,0.253742973497212,-8.05225593101184,-5.15236374983048
"2023_Q4",69,36,"mean",66,0.54403,"SP",1,50,12,11.2031209838959,-10.9650726061851,8.65269390918088
"2024_Q1",69,36,"mean",66,0.54403,"SP",1,50,12,-1.77684721797371,-5.91322737158409,-2.01293414805739
"2024_Q2",69,36,"mean",66,0.54403,"SP",1,50,12,-2.44921831774388,-6.25773932409536,-2.30264163745052
"2022_Q1",23,60,"mean",97,0.76845,"SP",1,50,12,38.2294820507022,-14.0145260520676,35.4942847341641
"2022_Q3",23,60,"mean",97,0.76845,"SP",1,50,12,7.89386349956634,-10.3930338840943,9.6583642545849
"2022_Q4",23,60,"mean",97,0.76845,"SP",1,50,12,0.585091808657202,-8.46370383814327,0.916347951307117
"2023_Q2",23,60,"mean",97,0.76845,"SP",1,50,12,-7.05499363993639,-0.329795621257287,-10.6712566864571
"2023_Q4",23,60,"mean",97,0.76845,"SP",1,50,12,4.20983069639309,-10.4971999343659,4.30139550032747
"2024_Q1",23,60,"mean",97,0.76845,"SP",1,50,12,-5.96322963685545,-5.727116569645,-6.4927954053204
"2024_Q2",23,60,"mean",97,0.76845,"SP",1,50,12,-6.69152700054819,-1.52547446592933,-7.41989044406687
"2022_Q1",87,68,"mean",54,0.59639,"SP",1,50,12,46.4362653098003,-14.4687500286597,66.5125567046748
"2022_Q3",87,68,"mean",54,0.59639,"SP",1,50,12,-1.25601210053572,-2.99886861422011,-0.934298992030981
"2022_Q4",87,68,"mean",54,0.59639,"SP",1,50,12,2.67196256046872,-7.20228455327857,1.10909353000244
"2023_Q2",87,68,"mean",54,0.59639,"SP",1,50,12,-0.644267504941197,-3.91297163370826,-10.1203341706978
"2023_Q4",87,68,"mean",54,0.59639,"SP",1,50,12,-6.31514462443962,-0.196910240962949,-8.6201813934466
"2024_Q1",87,68,"mean",54,0.59639,"SP",1,50,12,-2.60563799197284,-1.81809490358317,-3.1460131153427
"2024_Q2",87,68,"mean",54,0.59639,"SP",1,50,12,17.9647233194904,-10.2164988402866,18.8345413562586
"2022_Q1",66,73,"mean",58,0.60324,"SP",1,50,12,46.1660750042504,-14.473851297262,58.9031334505243
"2022_Q3",66,73,"mean",58,0.60324,"SP",1,50,12,-0.924682270808138,-4.37388304873267,-0.39977909497613
"2022_Q4",66,73,"mean",58,0.60324,"SP",1,50,12,4.67591546323045,-7.99981795393365,4.04417810980944
"2023_Q2",66,73,"mean",58,0.60324,"SP",1,50,12,-2.12075187557679,-2.67880156905217,-8.45056665079726
"2023_Q4",66,73,"mean",58,0.60324,"SP",1,50,12,-3.25217622205482,-3.80133633054929,-4.90226682770775
"2024_Q1",66,73,"mean",58,0.60324,"SP",1,50,12,-1.08158798501234,-3.49766090715848,-1.43644488586079
"2024_Q2",66,73,"mean",58,0.60324,"SP",1,50,12,-1.91630729647899,-4.30856812140136,-1.91815933079868
"2022_Q1",97,82,"median",53,0.69771,"SP",1,50,12,22.5903367051792,-12.6185231858599,33.6918358600802
"2022_Q3",97,82,"median",53,0.69771,"SP",1,50,12,-3.93166447657087,0,-4.29053297569412
"2022_Q4",97,82,"median",53,0.69771,"SP",1,50,12,-2.54329987628565,-0.694747519752769,-2.14923904513215
"2023_Q2",97,82,"median",53,0.69771,"SP",1,50,12,-6.36607319859314,0,-11.8385714718832
"2023_Q4",97,82,"median",53,0.69771,"SP",1,50,12,-5.38170222486861,0,-6.81129104710876
"2024_Q1",97,82,"median",53,0.69771,"SP",1,50,12,-5.14943968947898,0,-5.96151495586694
"2024_Q2",97,82,"median",53,0.69771,"SP",1,50,12,0.768688047347974,-5.91396176378298,-1.16465325400325
"2022_Q1",81,66,"mean",64,0.57504,"SP",1,50,12,30.6119037499604,-14.0332192485747,31.8316104756783
"2022_Q3",81,66,"mean",64,0.57504,"SP",1,50,12,-2.7788139689251,-0.870023496955658,-2.17193952772176
"2022_Q4",81,66,"mean",64,0.57504,"SP",1,50,12,7.55108689157675,-8.1630624077773,5.83598655424849
"2023_Q2",81,66,"mean",64,0.57504,"SP",1,50,12,-3.19562763624478,-2.55395733041752,-10.1099544121189
"2023_Q4",81,66,"mean",64,0.57504,"SP",1,50,12,-0.837036694995908,-4.33961813009136,-1.46958150547806
"2024_Q1",81,66,"mean",64,0.57504,"SP",1,50,12,0,-6.04353532351329,0
"2024_Q2",81,66,"mean",64,0.57504,"SP",1,50,12,13.5016321125259,-9.95320310011459,15.2357444532084
"2022_Q1",85,75,"mean",78,0.05306,"SP",1,50,12,33.239573674091,-13.9156165431984,32.902023335849
"2022_Q3",85,75,"mean",78,0.05306,"SP",1,50,12,-0.868985731846498,-3.5026848328665,-0.922616817970655
"2022_Q4",85,75,"mean",78,0.05306,"SP",1,50,12,4.02274181529361,-7.63731522525854,3.91202975952093
"2023_Q2",85,75,"mean",78,0.05306,"SP",1,50,12,-1.02465182722916,-3.74219019671989,-5.46520184912151
"2023_Q4",85,75,"mean",78,0.05306,"SP",1,50,12,-6.46343295281311,-0.201804814390527,-6.56103779927322
"2024_Q1",85,75,"mean",78,0.05306,"SP",1,50,12,-3.1209606456534,-1.09782568107563,-3.3139017482881
"2024_Q2",85,75,"mean",78,0.05306,"SP",1,50,12,7.19305039435642,-8.58040157303894,6.76276721544329
"2022_Q1",92,70,"mean",44,0.62419,"SP",1,50,12,42.5725247880004,-14.1461997694569,45.0519701134461
"2022_Q3",92,70,"mean",44,0.62419,"SP",1,50,12,-1.85709185604383,-1.90973032511998,-1.72283290801282
"2022_Q4",92,70,"mean",44,0.62419,"SP",1,50,12,5.58449093057531,-8.45794488627341,5.15576466347207
"2023_Q2",92,70,"mean",44,0.62419,"SP",1,50,12,-0.976049944501226,-4.08061006556496,-10.1693271497746
"2023_Q4",92,70,"mean",44,0.62419,"SP",1,50,12,-7.08245012621985,0,-9.13386814317712
"2024_Q1",92,70,"mean",44,0.62419,"SP",1,50,12,-2.78272471970204,-2.33339115597038,-3.63642838838447
"2024_Q2",92,70,"mean",44,0.62419,"SP",1,50,12,10.806755653579,-9.29625260814524,3.50584965017449
"2022_Q1",100,56,"mean",40,0.27094,"SP",1,50,12,33.3371237605747,-13.8311896506181,32.1665964292795
"2022_Q3",100,56,"mean",40,0.27094,"SP",1,50,12,-3.66504489180307,-0.0612604433917165,-3.72187935797434
"2022_Q4",100,56,"mean",40,0.27094,"SP",1,50,12,1.82411222979573,-6.8563239002631,1.90699336640238
"2023_Q2",100,56,"mean",40,0.27094,"SP",1,50,12,-2.67135148796967,-3.3835696075385,-10.2838672198912
"2023_Q4",100,56,"mean",40,0.27094,"SP",1,50,12,-8.18303952975309,1.1847729157595,-8.5155282004136
"2024_Q1",100,56,"mean",40,0.27094,"SP",1,50,12,-2.56285280958377,-2.75748189043247,-2.82077354126508
"2024_Q2",100,56,"mean",40,0.27094,"SP",1,50,12,13.6077464509479,-9.45491032733078,13.072114614724
"2022_Q1",76,64,"mean",50,0.33712,"SP",1,50,12,22.8454725446123,-12.1011520073234,22.6230855957087
"2022_Q3",76,64,"mean",50,0.33712,"SP",1,50,12,-0.449662363497903,-5.8728960651927,-0.535043634204887
"2022_Q4",76,64,"mean",50,0.33712,"SP",1,50,12,5.83756118841631,-9.14849385424592,5.46550211027109
"2023_Q2",76,64,"mean",50,0.33712,"SP",1,50,12,-2.03935322772508,-2.65683475938168,-6.54112629216058
"2023_Q4",76,64,"mean",50,0.33712,"SP",1,50,12,-7.05219051484417,-0.409770711528814,-7.1746863958347
"2024_Q1",76,64,"mean",50,0.33712,"SP",1,50,12,-1.53342023599258,-2.68442504801125,-1.75981728164492
"2024_Q2",76,64,"mean",50,0.33712,"SP",1,50,12,6.4838288703352,-8.72754779003353,5.8698719883064
"2022_Q1",86,49,"mean",92,0.53177,"SP",1,50,12,32.9141405628331,-13.5320977299729,32.6239104078366
"2022_Q3",86,49,"mean",92,0.53177,"SP",1,50,12,-4.25939923336259,-0.329187506766873,-3.90670252176092
"2022_Q4",86,49,"mean",92,0.53177,"SP",1,50,12,7.27247433164667,-9.74124506754624,6.96375085191223
"2023_Q2",86,49,"mean",92,0.53177,"SP",1,50,12,-0.572689784436992,-4.54874302639032,-4.47557368226151
"2023_Q4",86,49,"mean",92,0.53177,"SP",1,50,12,-5.1652690582551,-1.99190893368238,-5.23899192687802
"2024_Q1",86,49,"mean",92,0.53177,"SP",1,50,12,-1.48752678350739,-2.32320658936613,-1.71408055373736
"2024_Q2",86,49,"mean",92,0.53177,"SP",1,50,12,27.0049024961869,-11.1370634546216,26.4075863106325
"2022_Q1",60,69,"mean",46,0.6827,"SP",1,50,12,112.948084261379,-14.7319848394275,128.71739055312
"2022_Q3",60,69,"mean",46,0.6827,"SP",1,50,12,0.763830382068849,-11.1007007348695,0.608993469232295
"2022_Q4",60,69,"mean",46,0.6827,"SP",1,50,12,-0.0173937774569462,-4.40449550374345,0
"2023_Q2",60,69,"mean",46,0.6827,"SP",1,50,12,-0.914583510853341,-4.24922563906716,-8.70209391674312
"2023_Q4",60,69,"mean",46,0.6827,"SP",1,50,12,-0.434694036753829,-5.42373806198252,-8.09542203405966
"2024_Q1",60,69,"mean",46,0.6827,"SP",1,50,12,-0.704867191009472,-3.50209986780281,-2.55413758150112
"2024_Q2",60,69,"mean",46,0.6827,"SP",1,50,12,-0.561603281955362,-6.80192420052088,-4.03233061766654
